LapNumber,Stint,Compound,TyreLife,Team,LapTime_in_seconds,Race,FuelLoad
1.0,1.0,0,1.0,0,92.198,2022,57.0
2.0,1.0,0,2.0,0,90.541,2022,56.0
3.0,1.0,0,3.0,0,89.968,2022,55.0
4.0,1.0,0,4.0,0,90.368,2022,54.0
5.0,1.0,0,5.0,0,90.502,2022,53.0
6.0,1.0,0,6.0,0,90.567,2022,52.0
7.0,1.0,0,7.0,0,90.661,2022,51.0
8.0,1.0,0,8.0,0,90.691,2022,50.0
9.0,1.0,0,9.0,0,90.601,2022,49.0
10.0,1.0,0,10.0,0,90.621,2022,48.0
11.0,1.0,0,11.0,0,90.798,2022,47.0
12.0,1.0,0,12.0,0,90.921,2022,46.0
13.0,1.0,0,13.0,0,90.747,2022,45.0
14.0,1.0,0,14.0,0,90.966,2022,44.0
15.0,1.0,0,15.0,0,91.023,2022,43.0
16.0,1.0,0,16.0,0,91.245,2022,42.0
17.0,1.0,0,17.0,0,91.592,2022,41.0
18.0,1.0,0,18.0,0,91.598,2022,40.0
19.0,1.0,0,19.0,0,91.882,2022,39.0
20.0,1.0,0,20.0,0,94.033,2022,38.0
22.0,2.0,1,2.0,0,90.66,2022,36.0
23.0,2.0,1,3.0,0,90.671,2022,35.0
24.0,2.0,1,4.0,0,90.955,2022,34.0
25.0,2.0,1,5.0,0,90.803,2022,33.0
26.0,2.0,1,6.0,0,90.892,2022,32.0
27.0,2.0,1,7.0,0,90.61,2022,31.0
28.0,2.0,1,8.0,0,90.443,2022,30.0
29.0,2.0,1,9.0,0,90.271,2022,29.0
30.0,2.0,1,10.0,0,89.936,2022,28.0
31.0,2.0,1,11.0,0,90.063,2022,27.0
32.0,2.0,1,12.0,0,89.924,2022,26.0
33.0,2.0,1,13.0,0,89.808,2022,25.0
34.0,2.0,1,14.0,0,89.891,2022,24.0
35.0,2.0,1,15.0,0,90.109,2022,23.0
36.0,2.0,1,16.0,0,89.886,2022,22.0
37.0,2.0,1,17.0,0,90.116,2022,21.0
38.0,2.0,1,18.0,0,90.16,2022,20.0
39.0,2.0,1,19.0,0,90.027,2022,19.0
40.0,2.0,1,20.0,0,90.019,2022,18.0
41.0,2.0,1,21.0,0,90.048,2022,17.0
42.0,2.0,1,22.0,0,89.885,2022,16.0
43.0,2.0,1,23.0,0,89.897,2022,15.0
44.0,2.0,1,24.0,0,89.883,2022,14.0
45.0,2.0,1,25.0,0,89.929,2022,13.0
46.0,2.0,1,26.0,0,89.725,2022,12.0
47.0,2.0,1,27.0,0,90.019,2022,11.0
48.0,2.0,1,28.0,0,89.971,2022,10.0
49.0,2.0,1,29.0,0,89.959,2022,9.0
50.0,2.0,1,30.0,0,89.803,2022,8.0
51.0,2.0,1,31.0,0,89.666,2022,7.0
52.0,2.0,1,32.0,0,90.461,2022,6.0
53.0,2.0,1,33.0,0,90.065,2022,5.0
54.0,2.0,1,34.0,0,89.392,2022,4.0
55.0,2.0,1,35.0,0,89.715,2022,3.0
56.0,2.0,1,36.0,0,89.844,2022,2.0
57.0,2.0,1,37.0,0,89.891,2022,1.0
58.0,2.0,1,38.0,0,89.797,2022,0.0
1.0,1.0,0,1.0,1,94.192,2022,57.0
2.0,1.0,0,2.0,1,90.996,2022,56.0
3.0,1.0,0,3.0,1,90.418,2022,55.0
4.0,1.0,0,4.0,1,91.167,2022,54.0
5.0,1.0,0,5.0,1,91.356,2022,53.0
6.0,1.0,0,6.0,1,91.087,2022,52.0
7.0,1.0,0,7.0,1,90.861,2022,51.0
8.0,1.0,0,8.0,1,90.886,2022,50.0
9.0,1.0,0,9.0,1,90.783,2022,49.0
10.0,1.0,0,10.0,1,91.147,2022,48.0
11.0,1.0,0,11.0,1,91.039,2022,47.0
12.0,1.0,0,12.0,1,91.252,2022,46.0
13.0,1.0,0,13.0,1,90.92,2022,45.0
14.0,1.0,0,14.0,1,91.131,2022,44.0
15.0,1.0,0,15.0,1,91.731,2022,43.0
16.0,1.0,0,16.0,1,91.237,2022,42.0
17.0,1.0,0,17.0,1,91.454,2022,41.0
18.0,1.0,0,18.0,1,91.443,2022,40.0
19.0,1.0,0,19.0,1,91.74,2022,39.0
20.0,1.0,0,20.0,1,91.891,2022,38.0
21.0,1.0,0,21.0,1,93.538,2022,37.0
23.0,2.0,1,2.0,1,89.886,2022,35.0
24.0,2.0,1,3.0,1,90.465,2022,34.0
25.0,2.0,1,4.0,1,90.488,2022,33.0
26.0,2.0,1,5.0,1,90.421,2022,32.0
27.0,2.0,1,6.0,1,90.095,2022,31.0
28.0,2.0,1,7.0,1,89.744,2022,30.0
29.0,2.0,1,8.0,1,89.98,2022,29.0
30.0,2.0,1,9.0,1,90.103,2022,28.0
31.0,2.0,1,10.0,1,89.874,2022,27.0
32.0,2.0,1,11.0,1,89.795,2022,26.0
33.0,2.0,1,12.0,1,90.27,2022,25.0
34.0,2.0,1,13.0,1,90.17,2022,24.0
35.0,2.0,1,14.0,1,90.017,2022,23.0
36.0,2.0,1,15.0,1,90.143,2022,22.0
37.0,2.0,1,16.0,1,90.23,2022,21.0
38.0,2.0,1,17.0,1,90.412,2022,20.0
39.0,2.0,1,18.0,1,91.295,2022,19.0
40.0,2.0,1,19.0,1,90.312,2022,18.0
41.0,2.0,1,20.0,1,90.056,2022,17.0
42.0,2.0,1,21.0,1,90.135,2022,16.0
43.0,2.0,1,22.0,1,89.813,2022,15.0
44.0,2.0,1,23.0,1,89.958,2022,14.0
45.0,2.0,1,24.0,1,89.853,2022,13.0
46.0,2.0,1,25.0,1,90.159,2022,12.0
47.0,2.0,1,26.0,1,90.215,2022,11.0
48.0,2.0,1,27.0,1,89.719,2022,10.0
49.0,2.0,1,28.0,1,89.875,2022,9.0
50.0,2.0,1,29.0,1,89.736,2022,8.0
51.0,2.0,1,30.0,1,89.782,2022,7.0
52.0,2.0,1,31.0,1,89.727,2022,6.0
53.0,2.0,1,32.0,1,89.879,2022,5.0
54.0,2.0,1,33.0,1,90.095,2022,4.0
55.0,2.0,1,34.0,1,90.151,2022,3.0
56.0,2.0,1,35.0,1,90.033,2022,2.0
57.0,2.0,1,36.0,1,89.829,2022,1.0
58.0,2.0,1,37.0,1,90.5,2022,0.0
1.0,1.0,0,1.0,0,93.251,2022,57.0
2.0,1.0,0,2.0,0,90.579,2022,56.0
3.0,1.0,0,3.0,0,90.272,2022,55.0
4.0,1.0,0,4.0,0,90.879,2022,54.0
5.0,1.0,0,5.0,0,90.927,2022,53.0
6.0,1.0,0,6.0,0,90.635,2022,52.0
7.0,1.0,0,7.0,0,90.612,2022,51.0
8.0,1.0,0,8.0,0,90.666,2022,50.0
9.0,1.0,0,9.0,0,90.971,2022,49.0
10.0,1.0,0,10.0,0,91.071,2022,48.0
11.0,1.0,0,11.0,0,91.167,2022,47.0
12.0,1.0,0,12.0,0,91.407,2022,46.0
13.0,1.0,0,13.0,0,91.494,2022,45.0
14.0,1.0,0,14.0,0,91.99,2022,44.0
15.0,1.0,0,15.0,0,94.43,2022,43.0
17.0,2.0,1,2.0,0,90.226,2022,41.0
18.0,2.0,1,3.0,0,90.185,2022,40.0
19.0,2.0,1,4.0,0,89.798,2022,39.0
20.0,2.0,1,5.0,0,90.583,2022,38.0
21.0,2.0,1,6.0,0,90.673,2022,37.0
22.0,2.0,1,7.0,0,91.316,2022,36.0
23.0,2.0,1,8.0,0,91.17,2022,35.0
24.0,2.0,1,9.0,0,90.927,2022,34.0
25.0,2.0,1,10.0,0,90.833,2022,33.0
26.0,2.0,1,11.0,0,90.362,2022,32.0
27.0,2.0,1,12.0,0,90.697,2022,31.0
28.0,2.0,1,13.0,0,90.538,2022,30.0
29.0,2.0,1,14.0,0,90.47,2022,29.0
30.0,2.0,1,15.0,0,90.034,2022,28.0
31.0,2.0,1,16.0,0,90.142,2022,27.0
32.0,2.0,1,17.0,0,90.338,2022,26.0
33.0,2.0,1,18.0,0,92.299,2022,25.0
35.0,3.0,1,2.0,0,89.212,2022,23.0
36.0,3.0,1,3.0,0,89.199,2022,22.0
37.0,3.0,1,4.0,0,89.065,2022,21.0
38.0,3.0,1,5.0,0,89.153,2022,20.0
39.0,3.0,1,6.0,0,89.471,2022,19.0
40.0,3.0,1,7.0,0,89.355,2022,18.0
41.0,3.0,1,8.0,0,89.192,2022,17.0
42.0,3.0,1,9.0,0,89.15,2022,16.0
43.0,3.0,1,10.0,0,89.26,2022,15.0
44.0,3.0,1,11.0,0,89.522,2022,14.0
45.0,3.0,1,12.0,0,90.257,2022,13.0
46.0,3.0,1,13.0,0,89.373,2022,12.0
47.0,3.0,1,14.0,0,89.217,2022,11.0
48.0,3.0,1,15.0,0,89.234,2022,10.0
49.0,3.0,1,16.0,0,89.089,2022,9.0
50.0,3.0,1,17.0,0,89.253,2022,8.0
51.0,3.0,1,18.0,0,89.159,2022,7.0
52.0,3.0,1,19.0,0,88.972,2022,6.0
53.0,3.0,1,20.0,0,89.096,2022,5.0
54.0,3.0,1,21.0,0,89.152,2022,4.0
55.0,3.0,1,22.0,0,89.205,2022,3.0
56.0,3.0,1,23.0,0,89.446,2022,2.0
57.0,3.0,1,24.0,0,89.573,2022,1.0
58.0,3.0,1,25.0,0,89.856,2022,0.0
1.0,1.0,0,1.0,1,95.436,2022,57.0
2.0,1.0,0,2.0,1,91.332,2022,56.0
3.0,1.0,0,3.0,1,90.946,2022,55.0
4.0,1.0,0,4.0,1,90.987,2022,54.0
5.0,1.0,0,5.0,1,91.98,2022,53.0
6.0,1.0,0,6.0,1,91.27,2022,52.0
7.0,1.0,0,7.0,1,91.408,2022,51.0
8.0,1.0,0,8.0,1,90.685,2022,50.0
9.0,1.0,0,9.0,1,90.874,2022,49.0
10.0,1.0,0,10.0,1,91.075,2022,48.0
11.0,1.0,0,11.0,1,91.14,2022,47.0
12.0,1.0,0,12.0,1,91.296,2022,46.0
13.0,1.0,0,13.0,1,91.269,2022,45.0
14.0,1.0,0,14.0,1,91.515,2022,44.0
15.0,1.0,0,15.0,1,91.534,2022,43.0
16.0,1.0,0,16.0,1,91.426,2022,42.0
17.0,1.0,0,17.0,1,94.037,2022,41.0
19.0,2.0,1,2.0,1,91.373,2022,39.0
20.0,2.0,1,3.0,1,90.658,2022,38.0
21.0,2.0,1,4.0,1,90.547,2022,37.0
22.0,2.0,1,5.0,1,91.006,2022,36.0
23.0,2.0,1,6.0,1,90.543,2022,35.0
24.0,2.0,1,7.0,1,90.528,2022,34.0
25.0,2.0,1,8.0,1,90.47,2022,33.0
26.0,2.0,1,9.0,1,90.379,2022,32.0
27.0,2.0,1,10.0,1,90.682,2022,31.0
28.0,2.0,1,11.0,1,90.179,2022,30.0
29.0,2.0,1,12.0,1,90.294,2022,29.0
30.0,2.0,1,13.0,1,90.479,2022,28.0
31.0,2.0,1,14.0,1,90.842,2022,27.0
32.0,2.0,1,15.0,1,90.297,2022,26.0
33.0,2.0,1,16.0,1,90.491,2022,25.0
34.0,2.0,1,17.0,1,90.318,2022,24.0
35.0,2.0,1,18.0,1,90.169,2022,23.0
36.0,2.0,1,19.0,1,90.268,2022,22.0
37.0,2.0,1,20.0,1,90.469,2022,21.0
38.0,2.0,1,21.0,1,90.333,2022,20.0
39.0,2.0,1,22.0,1,92.309,2022,19.0
41.0,3.0,1,2.0,1,89.537,2022,17.0
42.0,3.0,1,3.0,1,89.318,2022,16.0
43.0,3.0,1,4.0,1,89.247,2022,15.0
44.0,3.0,1,5.0,1,89.098,2022,14.0
45.0,3.0,1,6.0,1,88.978,2022,13.0
46.0,3.0,1,7.0,1,89.133,2022,12.0
47.0,3.0,1,8.0,1,89.252,2022,11.0
48.0,3.0,1,9.0,1,89.102,2022,10.0
49.0,3.0,1,10.0,1,89.518,2022,9.0
50.0,3.0,1,11.0,1,88.879,2022,8.0
51.0,3.0,1,12.0,1,89.274,2022,7.0
52.0,3.0,1,13.0,1,89.291,2022,6.0
53.0,3.0,1,14.0,1,89.368,2022,5.0
54.0,3.0,1,15.0,1,89.919,2022,4.0
55.0,3.0,1,16.0,1,90.048,2022,3.0
56.0,3.0,1,17.0,1,89.595,2022,2.0
57.0,3.0,1,18.0,1,89.98,2022,1.0
58.0,3.0,1,19.0,1,89.906,2022,0.0
1.0,1.0,0,1.0,2,96.506,2022,57.0
2.0,1.0,0,2.0,2,91.786,2022,56.0
3.0,1.0,0,3.0,2,91.189,2022,55.0
4.0,1.0,0,4.0,2,91.243,2022,54.0
5.0,1.0,0,5.0,2,90.631,2022,53.0
6.0,1.0,0,6.0,2,91.229,2022,52.0
7.0,1.0,0,7.0,2,91.524,2022,51.0
8.0,1.0,0,8.0,2,91.483,2022,50.0
9.0,1.0,0,9.0,2,90.768,2022,49.0
10.0,1.0,0,10.0,2,91.421,2022,48.0
11.0,1.0,0,11.0,2,91.371,2022,47.0
12.0,1.0,0,12.0,2,91.719,2022,46.0
13.0,1.0,0,13.0,2,91.531,2022,45.0
14.0,1.0,0,14.0,2,92.115,2022,44.0
15.0,1.0,0,15.0,2,93.785,2022,43.0
17.0,2.0,1,2.0,2,89.864,2022,41.0
18.0,2.0,1,3.0,2,90.575,2022,40.0
19.0,2.0,1,4.0,2,90.853,2022,39.0
20.0,2.0,1,5.0,2,91.393,2022,38.0
21.0,2.0,1,6.0,2,90.937,2022,37.0
22.0,2.0,1,7.0,2,90.553,2022,36.0
23.0,2.0,1,8.0,2,90.663,2022,35.0
24.0,2.0,1,9.0,2,90.765,2022,34.0
25.0,2.0,1,10.0,2,90.665,2022,33.0
26.0,2.0,1,11.0,2,90.4,2022,32.0
27.0,2.0,1,12.0,2,90.195,2022,31.0
28.0,2.0,1,13.0,2,90.502,2022,30.0
29.0,2.0,1,14.0,2,90.471,2022,29.0
30.0,2.0,1,15.0,2,90.386,2022,28.0
31.0,2.0,1,16.0,2,90.522,2022,27.0
32.0,2.0,1,17.0,2,90.364,2022,26.0
33.0,2.0,1,18.0,2,90.184,2022,25.0
34.0,2.0,1,19.0,2,90.388,2022,24.0
35.0,2.0,1,20.0,2,90.499,2022,23.0
36.0,2.0,1,21.0,2,90.368,2022,22.0
37.0,2.0,1,22.0,2,90.425,2022,21.0
38.0,2.0,1,23.0,2,90.395,2022,20.0
39.0,2.0,1,24.0,2,92.517,2022,19.0
41.0,3.0,0,2.0,2,89.042,2022,17.0
42.0,3.0,0,3.0,2,89.069,2022,16.0
43.0,3.0,0,4.0,2,88.895,2022,15.0
44.0,3.0,0,5.0,2,88.842,2022,14.0
45.0,3.0,0,6.0,2,88.847,2022,13.0
46.0,3.0,0,7.0,2,88.919,2022,12.0
47.0,3.0,0,8.0,2,88.872,2022,11.0
48.0,3.0,0,9.0,2,88.836,2022,10.0
49.0,3.0,0,10.0,2,88.998,2022,9.0
50.0,3.0,0,11.0,2,89.004,2022,8.0
51.0,3.0,0,12.0,2,89.038,2022,7.0
52.0,3.0,0,13.0,2,88.981,2022,6.0
53.0,3.0,0,14.0,2,89.401,2022,5.0
54.0,3.0,0,15.0,2,89.828,2022,4.0
55.0,3.0,0,16.0,2,91.157,2022,3.0
56.0,3.0,0,17.0,2,91.217,2022,2.0
57.0,3.0,0,18.0,2,91.165,2022,1.0
58.0,3.0,0,19.0,2,91.553,2022,0.0
1.0,1.0,0,1.0,3,95.908,2022,57.0
2.0,1.0,0,2.0,3,91.693,2022,56.0
3.0,1.0,0,3.0,3,91.188,2022,55.0
4.0,1.0,0,4.0,3,91.266,2022,54.0
5.0,1.0,0,5.0,3,92.208,2022,53.0
6.0,1.0,0,6.0,3,91.932,2022,52.0
7.0,1.0,0,7.0,3,91.643,2022,51.0
8.0,1.0,0,8.0,3,91.912,2022,50.0
9.0,1.0,0,9.0,3,92.178,2022,49.0
10.0,1.0,0,10.0,3,92.041,2022,48.0
11.0,1.0,0,11.0,3,92.319,2022,47.0
12.0,1.0,0,12.0,3,92.398,2022,46.0
13.0,1.0,0,13.0,3,92.514,2022,45.0
14.0,1.0,0,14.0,3,92.64,2022,44.0
15.0,1.0,0,15.0,3,94.516,2022,43.0
17.0,2.0,1,2.0,3,90.832,2022,41.0
18.0,2.0,1,3.0,3,90.532,2022,40.0
19.0,2.0,1,4.0,3,90.95,2022,39.0
20.0,2.0,1,5.0,3,90.889,2022,38.0
21.0,2.0,1,6.0,3,90.741,2022,37.0
22.0,2.0,1,7.0,3,90.809,2022,36.0
23.0,2.0,1,8.0,3,90.925,2022,35.0
24.0,2.0,1,9.0,3,90.733,2022,34.0
25.0,2.0,1,10.0,3,90.92,2022,33.0
26.0,2.0,1,11.0,3,91.115,2022,32.0
27.0,2.0,1,12.0,3,90.93,2022,31.0
28.0,2.0,1,13.0,3,91.065,2022,30.0
29.0,2.0,1,14.0,3,91.228,2022,29.0
30.0,2.0,1,15.0,3,91.109,2022,28.0
31.0,2.0,1,16.0,3,91.216,2022,27.0
32.0,2.0,1,17.0,3,91.144,2022,26.0
33.0,2.0,1,18.0,3,91.046,2022,25.0
34.0,2.0,1,19.0,3,91.088,2022,24.0
35.0,2.0,1,20.0,3,90.871,2022,23.0
36.0,2.0,1,21.0,3,91.309,2022,22.0
37.0,2.0,1,22.0,3,90.821,2022,21.0
38.0,2.0,1,23.0,3,91.146,2022,20.0
39.0,2.0,1,24.0,3,91.223,2022,19.0
40.0,2.0,1,25.0,3,91.502,2022,18.0
41.0,2.0,1,26.0,3,91.066,2022,17.0
42.0,2.0,1,27.0,3,93.097,2022,16.0
44.0,3.0,0,2.0,3,88.391,2022,14.0
45.0,3.0,0,3.0,3,88.688,2022,13.0
46.0,3.0,0,4.0,3,88.791,2022,12.0
47.0,3.0,0,5.0,3,88.478,2022,11.0
48.0,3.0,0,6.0,3,89.221,2022,10.0
49.0,3.0,0,7.0,3,88.956,2022,9.0
50.0,3.0,0,8.0,3,89.495,2022,8.0
51.0,3.0,0,9.0,3,89.496,2022,7.0
52.0,3.0,0,10.0,3,89.785,2022,6.0
53.0,3.0,0,11.0,3,90.164,2022,5.0
54.0,3.0,0,12.0,3,90.631,2022,4.0
55.0,3.0,0,13.0,3,90.825,2022,3.0
56.0,3.0,0,14.0,3,90.931,2022,2.0
57.0,3.0,0,15.0,3,90.884,2022,1.0
58.0,3.0,0,16.0,3,91.136,2022,0.0
1.0,1.0,0,1.0,4,96.964,2022,57.0
2.0,1.0,0,2.0,4,92.136,2022,56.0
3.0,1.0,0,3.0,4,91.385,2022,55.0
4.0,1.0,0,4.0,4,91.427,2022,54.0
5.0,1.0,0,5.0,4,91.722,2022,53.0
6.0,1.0,0,6.0,4,91.982,2022,52.0
7.0,1.0,0,7.0,4,91.762,2022,51.0
8.0,1.0,0,8.0,4,92.711,2022,50.0
9.0,1.0,0,9.0,4,92.592,2022,49.0
10.0,1.0,0,10.0,4,92.577,2022,48.0
11.0,1.0,0,11.0,4,92.393,2022,47.0
12.0,1.0,0,12.0,4,92.745,2022,46.0
13.0,1.0,0,13.0,4,92.751,2022,45.0
14.0,1.0,0,14.0,4,94.944,2022,44.0
16.0,2.0,1,2.0,4,91.46,2022,42.0
17.0,2.0,1,3.0,4,91.134,2022,41.0
18.0,2.0,1,4.0,4,91.516,2022,40.0
19.0,2.0,1,5.0,4,90.835,2022,39.0
20.0,2.0,1,6.0,4,91.355,2022,38.0
21.0,2.0,1,7.0,4,91.117,2022,37.0
22.0,2.0,1,8.0,4,90.999,2022,36.0
23.0,2.0,1,9.0,4,90.933,2022,35.0
24.0,2.0,1,10.0,4,91.19,2022,34.0
25.0,2.0,1,11.0,4,91.254,2022,33.0
26.0,2.0,1,12.0,4,91.094,2022,32.0
27.0,2.0,1,13.0,4,91.097,2022,31.0
28.0,2.0,1,14.0,4,91.091,2022,30.0
29.0,2.0,1,15.0,4,91.029,2022,29.0
30.0,2.0,1,16.0,4,91.091,2022,28.0
31.0,2.0,1,17.0,4,91.159,2022,27.0
32.0,2.0,1,18.0,4,91.079,2022,26.0
33.0,2.0,1,19.0,4,91.043,2022,25.0
34.0,2.0,1,20.0,4,91.107,2022,24.0
35.0,2.0,1,21.0,4,91.033,2022,23.0
36.0,2.0,1,22.0,4,91.118,2022,22.0
37.0,2.0,1,23.0,4,90.783,2022,21.0
38.0,2.0,1,24.0,4,90.788,2022,20.0
39.0,2.0,1,25.0,4,90.992,2022,19.0
40.0,2.0,1,26.0,4,91.001,2022,18.0
41.0,2.0,1,27.0,4,93.031,2022,17.0
43.0,3.0,1,2.0,4,89.369,2022,15.0
44.0,3.0,1,3.0,4,89.379,2022,14.0
45.0,3.0,1,4.0,4,89.333,2022,13.0
46.0,3.0,1,5.0,4,89.421,2022,12.0
47.0,3.0,1,6.0,4,89.389,2022,11.0
48.0,3.0,1,7.0,4,89.707,2022,10.0
49.0,3.0,1,8.0,4,89.641,2022,9.0
50.0,3.0,1,9.0,4,89.848,2022,8.0
51.0,3.0,1,10.0,4,89.502,2022,7.0
52.0,3.0,1,11.0,4,89.611,2022,6.0
53.0,3.0,1,12.0,4,89.506,2022,5.0
54.0,3.0,1,13.0,4,89.434,2022,4.0
55.0,3.0,1,14.0,4,89.491,2022,3.0
56.0,3.0,1,15.0,4,89.725,2022,2.0
57.0,3.0,1,16.0,4,89.574,2022,1.0
58.0,3.0,1,17.0,4,90.021,2022,0.0
1.0,1.0,0,1.0,5,99.172,2022,57.0
2.0,1.0,0,2.0,5,92.649,2022,56.0
3.0,1.0,0,3.0,5,91.74,2022,55.0
4.0,1.0,0,4.0,5,91.827,2022,54.0
5.0,1.0,0,5.0,5,91.986,2022,53.0
6.0,1.0,0,6.0,5,91.935,2022,52.0
7.0,1.0,0,7.0,5,91.887,2022,51.0
8.0,1.0,0,8.0,5,92.314,2022,50.0
9.0,1.0,0,9.0,5,92.531,2022,49.0
10.0,1.0,0,10.0,5,92.588,2022,48.0
11.0,1.0,0,11.0,5,92.67,2022,47.0
12.0,1.0,0,12.0,5,92.846,2022,46.0
13.0,1.0,0,13.0,5,95.452,2022,45.0
15.0,2.0,1,3.0,5,91.85,2022,43.0
16.0,2.0,1,4.0,5,91.086,2022,42.0
17.0,2.0,1,5.0,5,91.052,2022,41.0
18.0,2.0,1,6.0,5,91.374,2022,40.0
19.0,2.0,1,7.0,5,91.578,2022,39.0
20.0,2.0,1,8.0,5,92.167,2022,38.0
21.0,2.0,1,9.0,5,91.632,2022,37.0
22.0,2.0,1,10.0,5,91.396,2022,36.0
23.0,2.0,1,11.0,5,91.626,2022,35.0
24.0,2.0,1,12.0,5,90.772,2022,34.0
25.0,2.0,1,13.0,5,90.974,2022,33.0
26.0,2.0,1,14.0,5,90.78,2022,32.0
27.0,2.0,1,15.0,5,90.941,2022,31.0
28.0,2.0,1,16.0,5,91.155,2022,30.0
29.0,2.0,1,17.0,5,91.267,2022,29.0
30.0,2.0,1,18.0,5,91.179,2022,28.0
31.0,2.0,1,19.0,5,91.167,2022,27.0
32.0,2.0,1,20.0,5,90.978,2022,26.0
33.0,2.0,1,21.0,5,90.884,2022,25.0
34.0,2.0,1,22.0,5,90.886,2022,24.0
35.0,2.0,1,23.0,5,91.069,2022,23.0
36.0,2.0,1,24.0,5,91.033,2022,22.0
37.0,2.0,1,25.0,5,90.98,2022,21.0
38.0,2.0,1,26.0,5,91.31,2022,20.0
39.0,2.0,1,27.0,5,91.033,2022,19.0
40.0,2.0,1,28.0,5,93.566,2022,18.0
42.0,3.0,0,3.0,5,89.62,2022,16.0
43.0,3.0,0,4.0,5,92.867,2022,15.0
44.0,3.0,0,5.0,5,90.88,2022,14.0
45.0,3.0,0,6.0,5,89.857,2022,13.0
46.0,3.0,0,7.0,5,89.877,2022,12.0
47.0,3.0,0,8.0,5,90.08,2022,11.0
48.0,3.0,0,9.0,5,89.692,2022,10.0
49.0,3.0,0,10.0,5,91.56,2022,9.0
50.0,3.0,0,11.0,5,90.041,2022,8.0
51.0,3.0,0,12.0,5,89.942,2022,7.0
52.0,3.0,0,13.0,5,90.431,2022,6.0
53.0,3.0,0,14.0,5,89.805,2022,5.0
54.0,3.0,0,15.0,5,90.179,2022,4.0
55.0,3.0,0,16.0,5,90.363,2022,3.0
56.0,3.0,0,17.0,5,90.508,2022,2.0
57.0,3.0,0,18.0,5,91.844,2022,1.0
58.0,3.0,0,19.0,5,91.33,2022,0.0
1.0,1.0,0,1.0,3,100.193,2022,57.0
2.0,1.0,0,2.0,3,92.513,2022,56.0
3.0,1.0,0,3.0,3,91.815,2022,55.0
4.0,1.0,0,4.0,3,92.413,2022,54.0
5.0,1.0,0,5.0,3,92.265,2022,53.0
6.0,1.0,0,6.0,3,91.862,2022,52.0
7.0,1.0,0,7.0,3,92.055,2022,51.0
8.0,1.0,0,8.0,3,92.305,2022,50.0
9.0,1.0,0,9.0,3,92.367,2022,49.0
10.0,1.0,0,10.0,3,92.436,2022,48.0
11.0,1.0,0,11.0,3,92.564,2022,47.0
12.0,1.0,0,12.0,3,92.768,2022,46.0
13.0,1.0,0,13.0,3,92.924,2022,45.0
14.0,1.0,0,14.0,3,92.752,2022,44.0
15.0,1.0,0,15.0,3,92.721,2022,43.0
16.0,1.0,0,16.0,3,92.984,2022,42.0
17.0,1.0,0,17.0,3,93.191,2022,41.0
18.0,1.0,0,18.0,3,93.54,2022,40.0
19.0,1.0,0,19.0,3,95.233,2022,39.0
21.0,2.0,1,2.0,3,91.13,2022,37.0
22.0,2.0,1,3.0,3,91.105,2022,36.0
23.0,2.0,1,4.0,3,91.013,2022,35.0
24.0,2.0,1,5.0,3,92.467,2022,34.0
25.0,2.0,1,6.0,3,91.704,2022,33.0
26.0,2.0,1,7.0,3,91.396,2022,32.0
27.0,2.0,1,8.0,3,90.963,2022,31.0
28.0,2.0,1,9.0,3,91.321,2022,30.0
29.0,2.0,1,10.0,3,91.228,2022,29.0
30.0,2.0,1,11.0,3,90.852,2022,28.0
31.0,2.0,1,12.0,3,91.511,2022,27.0
32.0,2.0,1,13.0,3,91.154,2022,26.0
33.0,2.0,1,14.0,3,91.156,2022,25.0
34.0,2.0,1,15.0,3,91.152,2022,24.0
35.0,2.0,1,16.0,3,91.643,2022,23.0
36.0,2.0,1,17.0,3,91.621,2022,22.0
37.0,2.0,1,18.0,3,91.076,2022,21.0
38.0,2.0,1,19.0,3,91.323,2022,20.0
39.0,2.0,1,20.0,3,91.096,2022,19.0
40.0,2.0,1,21.0,3,91.18,2022,18.0
41.0,2.0,1,22.0,3,91.292,2022,17.0
42.0,2.0,1,23.0,3,90.993,2022,16.0
43.0,2.0,1,24.0,3,91.777,2022,15.0
44.0,2.0,1,25.0,3,90.955,2022,14.0
45.0,2.0,1,26.0,3,90.785,2022,13.0
46.0,2.0,1,27.0,3,90.943,2022,12.0
47.0,2.0,1,28.0,3,90.935,2022,11.0
48.0,2.0,1,29.0,3,91.089,2022,10.0
49.0,2.0,1,30.0,3,92.059,2022,9.0
50.0,2.0,1,31.0,3,92.284,2022,8.0
51.0,2.0,1,32.0,3,91.249,2022,7.0
52.0,2.0,1,33.0,3,91.099,2022,6.0
53.0,2.0,1,34.0,3,90.99,2022,5.0
54.0,2.0,1,35.0,3,91.087,2022,4.0
55.0,2.0,1,36.0,3,91.218,2022,3.0
56.0,2.0,1,37.0,3,91.278,2022,2.0
57.0,2.0,1,38.0,3,91.114,2022,1.0
58.0,2.0,1,39.0,3,90.856,2022,0.0
1.0,1.0,0,1.0,5,97.455,2022,57.0
2.0,1.0,0,2.0,5,92.324,2022,56.0
3.0,1.0,0,3.0,5,91.488,2022,55.0
4.0,1.0,0,4.0,5,91.439,2022,54.0
5.0,1.0,0,5.0,5,91.786,2022,53.0
6.0,1.0,0,6.0,5,91.965,2022,52.0
7.0,1.0,0,7.0,5,91.688,2022,51.0
8.0,1.0,0,8.0,5,92.654,2022,50.0
9.0,1.0,0,9.0,5,92.681,2022,49.0
